id	file	length_offset	text_offset	source	translation	control_codes	status	notes
Script/scenario09_5.binu8@109838	Script/scenario09_5.binu8	109834	109838	@vNanana_1040「はい！　匂宮王海先生の遺作を演劇向けに手直し中です！　えと、ええっと……確か、タイトルは――」	@vNanana_1040「是的！我正在把匂宫王海先生的遗作改编成适合舞台的剧本！那个，标题应该是——」	@vNanana_1040	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@110000	Script/scenario09_5.binu8	109996	110000	"@vMeguri_1783「――""フィリア""」"	@vMeguri_1783「——“菲利亚”。」	@vMeguri_1783	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@110044	Script/scenario09_5.binu8	110040	110044	　自然と、声が出ていた。	我听到了大自然的声音。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110085	Script/scenario09_5.binu8	110081	110085	@vNanana_1041「そうそう、フィリア公演です！　ちょっと悲惨な物語ですが、匂宮さん好みの台本だと思いますよ！」	@vNanana_1041「没错，是《菲莉亚》公演！虽然是个有点悲惨的故事，但我觉得这是匂宫小姐会喜欢的剧本！」	@vNanana_1041	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@110244	Script/scenario09_5.binu8	110240	110244	@vMeguri_1784「……ああ、もう、本当にっ……！」	@vMeguri_1784「……啊，真是的，真的……！」	@vMeguri_1784	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@110313	Script/scenario09_5.binu8	110309	110313	　この想いを言葉にすることは出来そうにもない。	　这份心意，似乎无论如何也无法化作言语。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110387	Script/scenario09_5.binu8	110383	110387	@vMeguri_1785「君たちは、容赦がないわ。傷心中の乙女を引っ張り出して、ああ、酷い人たちよ……！」	@vMeguri_1785「你们还真是一点都不留情啊。把一个正在伤心的少女硬拉出来……啊啊，你们这些残酷的人……！」	@vMeguri_1785	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@110528	Script/scenario09_5.binu8	110524	110528	　痛い、痛い、痛いよ。@n　だけど、みんなの言葉が、想いが、その痛みを和らげてくれる。	　好痛，好痛，好痛啊。@n　可是，大家的话语和心意，减轻了这份疼痛。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110658	Script/scenario09_5.binu8	110654	110658	「――違うだろ、めぐり」	「——不是这样吧，巡。」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110699	Script/scenario09_5.binu8	110695	110699	　そして、君が言う。	你说的		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110734	Script/scenario09_5.binu8	110730	110734	「忘れるなよ――あの人たちの、託した想いを。お前は、根っからの舞台役者。演じることでこそ、幸福を見出せるんだ」	别忘了:你的思想已经交给我们了。 你是个舞台演员。 我们期待着看到幸福。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110904	Script/scenario09_5.binu8	110900	110904	　逃げたくないと、思ったの。@n　戦いたいと、願っていた。	　我不想逃走。@n　我一直祈愿着，想要战斗。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@110992	Script/scenario09_5.binu8	110988	110992	@vMeguri_1786「……このままうつむいていたら、天兄に馬鹿にされる。それだけは、御免被りたいわね」	@vMeguri_1786「……要是一直低着头，天兄会笑话我的。唯独这一点，我可不想承受。」	@vMeguri_1786	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@111133	Script/scenario09_5.binu8	111129	111133	　あの人たちのことを思い出すと、筆舌に尽くしがたい感情がこみ上げてくる。	　想起那些人时，难以用语言形容的感情便涌上心头。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@111246	Script/scenario09_5.binu8	111242	111246	　ああ、そうだ、この感覚だ。@n　この奇妙で膨大な感情の振れが、あたしを役者として生かしてくれる。	　啊啊，没错，就是这种感觉。@n　这种奇异而庞大的情感起伏，让我得以作为演员活下去。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@111394	Script/scenario09_5.binu8	111390	111394	@vMeguri_1787「ねえ、環」	@vMeguri_1787「喂，环。」	@vMeguri_1787	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@111430	Script/scenario09_5.binu8	111426	111430	「どうした、めぐり」	「怎么了，巡？」		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@111465	Script/scenario09_5.binu8	111461	111465	@vMeguri_1788「あたし……今なら、最高の芝居ができそうよ」	@vMeguri_1788「我……现在的话，或许能演出最棒的戏。」	@vMeguri_1788	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@111549	Script/scenario09_5.binu8	111545	111549	　ふと、彼方を見上げてみた。@n　眩しい照明光の輝きに、思わず目を細めてしまう。	　我不经意仰望远方。@n　耀眼的舞台灯光令我不由得眯起眼睛。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@111670	Script/scenario09_5.binu8	111666	111670	@vMeguri_1789「あたしにとって、それは特別なものだった。なくてはならない、光だったの」	@vMeguri_1789「对我而言，那是特别的存在。是不可或缺的光。」	@vMeguri_1789	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@111796	Script/scenario09_5.binu8	111792	111796	@vMeguri_1790「みんなは物語の向こう側に隠れてしまって、どこにいったのかはわからない。でも、それでいいの。お祖父様やランビリスの団員は、この白光の果てにいる。いつもそこで、あたしを見守ってくれている……！」	@vMeguri_1790「大家都躲到了故事的另一边，我不知道他们去了哪里。不过，这样也好。祖父和兰比利斯的团员们，都在这道白光的尽头。他们一直在那里守望着我……！」	@vMeguri_1790	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@112102	Script/scenario09_5.binu8	112098	112102	@vMeguri_1791「この輝きが、この熱が、ああ、そうだ！　あたしは知っている……！！　みんなで作り上げた、物語を！　劇団ランビリスの、ぬくもりを！」	@vMeguri_1791「这光芒，这热度，啊啊，没错！我知道……！！这是大家共同创造的故事！是剧团兰比里斯的温暖！」	@vMeguri_1791	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@112315	Script/scenario09_5.binu8	112311	112315	　もうそこに、彼らはいないけれど。@n　それでもそこに、彼らはいる。	但他们已经不在了@n他们仍然在那里。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@112418	Script/scenario09_5.binu8	112414	112418	@n　――わからなくなったら、見上げてごらん？	@n　——如果你变得迷茫，就抬头看看吧？	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@112488	Script/scenario09_5.binu8	112484	112488	@vMeguri_1792「あたしは、みんなを愛している。あたしは、芝居を愛している。だから、大丈夫。大丈夫だって、言うよ！　この物語の先に、みんながいる。あたしが役者を続けている限り……また、会えるのよ！」	@vMeguri_1792「我爱着大家。我爱着演剧。所以，没关系。我会说，没关系！在这个故事的前方，有大家在。只要我继续做演员……我们还会再次相遇！」	@vMeguri_1792	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@112779	Script/scenario09_5.binu8	112775	112779	　照明光の輝きが、教えてくれた。@n　まばゆい光に、幸せを垣間見る。	　灯光的辉芒告诉了我。@n　在耀眼的光芒中，我窥见了幸福。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@112882	Script/scenario09_5.binu8	112878	112882	@vMeguri_1793「――劇団、ルペルカリア」	@vMeguri_1793「——剧团，卢佩尔卡里亚。」	@vMeguri_1793	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@112939	Script/scenario09_5.binu8	112935	112939	　言葉にしなくても、通じ合っている。@n　俺たちは、世界の境界を超えて繋がっているんだ。	　即使不说出口，我们也能彼此理解。@n　我们跨越世界的边界，紧紧相连。	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@113072	Script/scenario09_5.binu8	113068	113072	琥珀	架桥琥珀		术语检查	独立角色名；依据人物名表
Script/scenario09_5.binu8@113083	Script/scenario09_5.binu8	113079	113083	@vKohaku_1295「みんな、遅れてごめんなさい！　あ、めぐりちゃん！　もうきてた！」	@vKohaku_1295「大家，抱歉来晚了！啊，巡！你已经到了！」	@vKohaku_1295	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@113200	Script/scenario09_5.binu8	113196	113200	　主役は遅れて、登場する。@n　匂宮めぐりに相応しい、好敵手のお出ましだ。	主要行为被推迟并出现.@n适合膨胀的好手	@n	初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@113312	Script/scenario09_5.binu8	113308	113312	@vMeguri_1794「――琥珀」	@vMeguri_1794「——琥珀。」	@vMeguri_1794	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@113348	Script/scenario09_5.binu8	113344	113348	　少女の姿を目にした途端、めぐりの瞳に熱が宿る。	　看到少女身影的瞬间，巡的眼中燃起了热度。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@113425	Script/scenario09_5.binu8	113421	113425	　彼女を奮い立たせてくれるのは、いつだって自らを脅かす存在なのだ。	　总能让她振作起来的，始终是那些威胁着她的存在。		初译完成	第一幕开场段；结合上下文人工初译
Script/scenario09_5.binu8@113529	Script/scenario09_5.binu8	113525	113529	@vKohaku_1296「ねえ、めぐりちゃん、私ね、お願いしたいことがあったの」	@vKohaku_1296「呐，巡姐姐，我有件事想拜托你。」	@vKohaku_1296	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
Script/scenario09_5.binu8@113631	Script/scenario09_5.binu8	113627	113631	@vMeguri_1795「奇遇ね、琥珀。あたしも今、相談したいことがあって」	@vMeguri_1795「真巧啊，琥珀。我也正好有件事想和你商量。」	@vMeguri_1795	PC版替换待抽检	来自电脑端汉化补丁；按语音编号对齐，待抽样复核
